SettlementDate,SettlementPeriod,NetImbalanceVolume
18-01-2024,19,923.383
18-01-2024,20,540.6196
18-01-2024,21,639.3788
18-01-2024,22,103.2037
18-01-2024,23,734.4527
18-01-2024,24,304.7466
18-01-2024,25,23.0653
18-01-2024,26,405.9449
18-01-2024,27,871.5941
18-01-2024,28,620.704
18-01-2024,29,97.596
18-01-2024,30,-19.4979
18-01-2024,31,-238.8793
18-01-2024,32,-285.672
18-01-2024,33,311.076
18-01-2024,34,355.9022
18-01-2024,35,528.2487
18-01-2024,36,311.9236
18-01-2024,37,244.4159
18-01-2024,38,295.739
18-01-2024,39,638.7965
18-01-2024,40,673.6603
18-01-2024,41,187.95702
18-01-2024,42,170.0639
18-01-2024,43,-131.494
18-01-2024,44,-449.25732
18-01-2024,45,-317.1603
18-01-2024,46,-359.1526
18-01-2024,47,-354.4034
18-01-2024,48,-486.986
19-01-2024,1,-287.3575
19-01-2024,2,68.59581
19-01-2024,3,-14.8618
19-01-2024,4,-1.4421
19-01-2024,5,21.95731
19-01-2024,6,-171.535
19-01-2024,7,-242.539
19-01-2024,8,-129.70279
19-01-2024,9,-0.73221
19-01-2024,10,11.29649
19-01-2024,11,74.2274
19-01-2024,12,-219.5118
19-01-2024,13,539.8572
19-01-2024,14,878.8233
19-01-2024,15,637.2889
19-01-2024,16,833.8577
19-01-2024,17,278.43002
19-01-2024,18,505.2095
19-01-2024,19,351.736
19-01-2024,20,186.1152
19-01-2024,21,403.1179
19-01-2024,22,17.0696
19-01-2024,23,61.7965
19-01-2024,24,-288.5658
19-01-2024,25,-251.26389
19-01-2024,26,-88.44199
19-01-2024,27,-122.39079
19-01-2024,28,-621.9039
19-01-2024,29,-264.08502
19-01-2024,30,196.1121
19-01-2024,31,382.3228
19-01-2024,32,586.1261
19-01-2024,33,71.2232
19-01-2024,34,521.1465
19-01-2024,35,780.4609
19-01-2024,36,706.5588
19-01-2024,37,234.9339
19-01-2024,38,24.7282
19-01-2024,39,1.459
19-01-2024,40,112.9638
19-01-2024,41,-105.49819
19-01-2024,42,-36.80539
19-01-2024,43,251.5183
19-01-2024,44,56.0528
19-01-2024,45,-117.10351
19-01-2024,46,-24.8394
19-01-2024,47,250.0187
19-01-2024,48,98.3051
20-01-2024,1,332.42792
20-01-2024,2,384.4012
20-01-2024,3,361.0882
20-01-2024,4,170.89832
20-01-2024,5,-91.6803
20-01-2024,6,-99.15477
20-01-2024,7,19.7465
20-01-2024,8,-92.1633
20-01-2024,9,-28.57879
20-01-2024,10,77.5582
20-01-2024,11,-75.67895
20-01-2024,12,-179.3292
20-01-2024,13,20.76959
20-01-2024,14,106.1581
20-01-2024,15,-154.71521
20-01-2024,16,-133.73523
20-01-2024,17,-17.972
20-01-2024,18,550.387
20-01-2024,19,201.8009
20-01-2024,20,322.4485
20-01-2024,21,20.6511
20-01-2024,22,203.607
20-01-2024,23,146.11922
20-01-2024,24,145.3823
20-01-2024,25,3.4101
20-01-2024,26,28.3416
20-01-2024,27,-13.6339
20-01-2024,28,465.2401
20-01-2024,29,378.347
20-01-2024,30,89.32631
20-01-2024,31,112.2511
20-01-2024,32,14.50308
20-01-2024,33,215.6669
20-01-2024,34,497.4742
20-01-2024,35,353.3033
20-01-2024,36,290.7941
20-01-2024,37,227.1899
20-01-2024,38,54.2987
20-01-2024,39,19.9327
20-01-2024,40,156.1836
20-01-2024,41,120.5544
20-01-2024,42,17.02719
20-01-2024,43,57.4946
20-01-2024,44,124.1177
20-01-2024,45,234.50279
20-01-2024,46,-75.03483
20-01-2024,47,259.317
20-01-2024,48,280.7772
21-01-2024,1,324.654
21-01-2024,2,580.9252
21-01-2024,3,516.683
21-01-2024,4,253.1039
21-01-2024,5,129.2292
21-01-2024,6,294.9349
21-01-2024,7,219.0003
21-01-2024,8,300.4141
21-01-2024,9,567.0813
21-01-2024,10,478.11908
21-01-2024,11,86.2933
21-01-2024,12,-424.4833
21-01-2024,13,-292.2781
21-01-2024,14,4.21811
21-01-2024,15,131.1098
21-01-2024,16,6.2414
21-01-2024,17,-260.30807
21-01-2024,18,58.9473
21-01-2024,19,-46.0098
21-01-2024,20,111.4266
21-01-2024,21,105.3414
21-01-2024,22,255.58398
21-01-2024,23,539.8041
21-01-2024,24,694.5394
21-01-2024,25,514.1763
21-01-2024,26,260.0857
21-01-2024,27,295.8371
21-01-2024,28,302.3205
21-01-2024,29,317.7916
21-01-2024,30,364.5336
21-01-2024,31,304.7855
21-01-2024,32,669.5156
21-01-2024,33,693.5235
21-01-2024,34,1020.76935
21-01-2024,35,1035.853
21-01-2024,36,925.9739
21-01-2024,37,785.8714
21-01-2024,38,720.7065
21-01-2024,39,495.9243
21-01-2024,40,818.8006
21-01-2024,41,1000.8475
21-01-2024,42,1091.4014
21-01-2024,43,1264.926
21-01-2024,44,1591.9443
21-01-2024,45,1262.0759
21-01-2024,46,760.5926
21-01-2024,47,820.9939
21-01-2024,48,579.6234
22-01-2024,1,796.7875
22-01-2024,2,1166.6088
22-01-2024,3,1733.5563
22-01-2024,4,1685.1947
22-01-2024,5,1626.7122
22-01-2024,6,1627.944
22-01-2024,7,1375.7789
22-01-2024,8,543.534
22-01-2024,9,645.4919
22-01-2024,10,558.24
22-01-2024,11,598.7496
22-01-2024,12,570.0664
22-01-2024,13,-53.472
22-01-2024,14,476.8003
22-01-2024,15,713.6431
22-01-2024,16,849.6831
22-01-2024,17,474.8603
22-01-2024,18,516.206
22-01-2024,19,332.7048
22-01-2024,20,224.5683
22-01-2024,21,103.3428
22-01-2024,22,-83.65569
22-01-2024,23,172.4558
22-01-2024,24,35.0864
22-01-2024,25,138.6109
22-01-2024,26,55.0017
22-01-2024,27,243.8347
22-01-2024,28,0.1329
22-01-2024,29,-44.12581
22-01-2024,30,-48.1004
22-01-2024,31,-309.85272
22-01-2024,32,-321.6998
22-01-2024,33,-164.95279
22-01-2024,34,21.0223
22-01-2024,35,45.7575
22-01-2024,36,78.04949
22-01-2024,37,125.3863
22-01-2024,38,77.93889
22-01-2024,39,258.9895
22-01-2024,40,-42.6466
22-01-2024,41,124.4522
22-01-2024,42,112.39349
22-01-2024,43,-72.48865
22-01-2024,44,-252.5295
22-01-2024,45,-47.9474
22-01-2024,46,-316.8538
22-01-2024,47,-8.798
22-01-2024,48,-146.0388
23-01-2024,1,-243.0509
23-01-2024,2,36.2672
23-01-2024,3,-288.0373
23-01-2024,4,-465.1887
23-01-2024,5,-475.228
23-01-2024,6,-379.0971
23-01-2024,7,-173.8589
23-01-2024,8,-163.6805
23-01-2024,9,-180.1587
23-01-2024,10,119.4517
23-01-2024,11,-202.6022
23-01-2024,12,-383.3414
23-01-2024,13,-376.1317
23-01-2024,14,-358.0059
23-01-2024,15,-122.4427
23-01-2024,16,68.661
23-01-2024,17,37.7858
23-01-2024,18,-60.2493
23-01-2024,19,65.0915
23-01-2024,20,14.0351
23-01-2024,21,-24.9332
23-01-2024,22,-40.9345
23-01-2024,23,-208.7777
23-01-2024,24,-625.9182
23-01-2024,25,-177.7611
23-01-2024,26,32.858
23-01-2024,27,-40.17332
23-01-2024,28,-138.0691
23-01-2024,29,67.0516
23-01-2024,30,-129.6051
23-01-2024,31,-196.08589
23-01-2024,32,158.56009
23-01-2024,33,264.1934
23-01-2024,34,88.5878
23-01-2024,35,-157.6312
23-01-2024,36,-27.66903
23-01-2024,37,-181.98901
23-01-2024,38,-187.28061
23-01-2024,39,147.1426
23-01-2024,40,96.5478
23-01-2024,41,52.2833
23-01-2024,42,-143.8841
23-01-2024,43,328.6406
23-01-2024,44,265.3929
23-01-2024,45,-208.2999
23-01-2024,46,-388.1512
23-01-2024,47,94.39879
23-01-2024,48,-103.0959
24-01-2024,1,2.21849
24-01-2024,2,-56.1293
24-01-2024,3,-140.3957
24-01-2024,4,-87.3869
24-01-2024,5,-46.9785
24-01-2024,6,-23.4502
24-01-2024,7,-362.1752
24-01-2024,8,-307.405
24-01-2024,9,-229.5587
24-01-2024,10,-321.2756
24-01-2024,11,-165.6876
24-01-2024,12,-6.7524
24-01-2024,13,310.0951
24-01-2024,14,389.8323
24-01-2024,15,485.1573
24-01-2024,16,439.1846
24-01-2024,17,369.68588
24-01-2024,18,314.16882
24-01-2024,19,352.6925
24-01-2024,20,78.3715
24-01-2024,21,-310.31934
24-01-2024,22,-321.64026
24-01-2024,23,-215.8855
24-01-2024,23,-215.8855
24-01-2024,24,3.2915
24-01-2024,25,-222.81721
24-01-2024,26,-652.6445
24-01-2024,27,-649.87897
24-01-2024,28,-650.05084
24-01-2024,29,-344.2124
24-01-2024,30,-749.4475
24-01-2024,31,-689.7903
24-01-2024,32,-1040.4962
24-01-2024,33,-755.425
24-01-2024,34,53.1199
24-01-2024,35,85.821
24-01-2024,36,-69.54838
24-01-2024,37,-493.1726
24-01-2024,38,-298.8063
24-01-2024,39,25.6923
24-01-2024,40,-120.1474
24-01-2024,41,-224.42088
24-01-2024,42,-636.4238
24-01-2024,43,-502.4067
24-01-2024,44,-233.3247
24-01-2024,45,73.3203
24-01-2024,46,199.8335
24-01-2024,47,169.7688
24-01-2024,48,206.4302
25-01-2024,1,-10.276
25-01-2024,2,-67.24242
25-01-2024,3,-44.7879
25-01-2024,4,-172.4653
25-01-2024,5,-181.4014
25-01-2024,6,-261.31192
25-01-2024,7,15.2303
25-01-2024,8,-26.9129
25-01-2024,9,14.825
25-01-2024,10,92.7898
25-01-2024,11,276.2225
25-01-2024,12,612.6142
25-01-2024,13,412.8839
25-01-2024,14,550.6494
25-01-2024,15,70.6662
25-01-2024,16,442.613
25-01-2024,17,769.5511
25-01-2024,18,416.8336
25-01-2024,19,74.73561
25-01-2024,20,-34.6689
25-01-2024,21,49.4443
25-01-2024,22,-62.1827
25-01-2024,23,-127.89912
25-01-2024,24,-63.0609
25-01-2024,25,106.50899
25-01-2024,26,-34.14149
25-01-2024,27,-161.1796
25-01-2024,28,-391.8303
25-01-2024,29,-136.96349
25-01-2024,30,-63.32774
25-01-2024,31,127.1166
25-01-2024,32,157.39632
25-01-2024,33,41.2636
25-01-2024,34,103.4973
25-01-2024,35,832.9372
25-01-2024,36,572.1363
25-01-2024,37,212.2629
25-01-2024,38,261.3533
25-01-2024,39,198.71758
25-01-2024,40,274.0301
25-01-2024,41,174.5057
25-01-2024,42,54.58331
25-01-2024,43,7.92179
25-01-2024,44,95.8169
25-01-2024,45,251.6244
25-01-2024,46,-112.17766
25-01-2024,47,-44.8184
25-01-2024,48,-111.53761
26-01-2024,1,-69.0025
26-01-2024,2,280.4015
26-01-2024,3,214.5554
26-01-2024,4,27.8179
26-01-2024,5,-52.7278
26-01-2024,6,38.5586
26-01-2024,7,-63.9386
26-01-2024,8,-174.5119
26-01-2024,9,-118.2437
26-01-2024,10,-214.0048
26-01-2024,11,-204.5933
26-01-2024,12,-169.8526
26-01-2024,13,24.31599
26-01-2024,14,494.5766
26-01-2024,15,271.6584
26-01-2024,16,386.665
26-01-2024,17,48.49288
26-01-2024,18,131.2785
26-01-2024,19,319.5005
26-01-2024,20,299.1665
26-01-2024,21,178.1891
26-01-2024,22,-180.2687
26-01-2024,23,-447.541
26-01-2024,24,-880.58484
26-01-2024,25,-858.14923
26-01-2024,26,-668.894
26-01-2024,27,-28.354
26-01-2024,28,-123.09441
26-01-2024,29,-141.81189
26-01-2024,30,45.9066
26-01-2024,31,24.142
26-01-2024,32,276.6769
26-01-2024,33,83.2409
26-01-2024,34,245.33762
26-01-2024,35,362.4263
26-01-2024,36,465.8076
26-01-2024,37,661.5269
26-01-2024,38,511.8085
26-01-2024,39,147.3499
26-01-2024,40,-41.0716
26-01-2024,41,-118.65825
26-01-2024,42,-416.79062
