StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2024-09-27T14:30:00Z,APXMIDP,2024-09-27,32,73.8,2555.05
2024-09-27T14:00:00Z,APXMIDP,2024-09-27,31,68.17,2161.2
2024-09-27T13:30:00Z,APXMIDP,2024-09-27,30,73.67,2612.55
2024-09-27T13:00:00Z,APXMIDP,2024-09-27,29,74.75,2548.7
2024-09-27T12:30:00Z,APXMIDP,2024-09-27,28,67.58,2414.9
2024-09-27T12:00:00Z,APXMIDP,2024-09-27,27,68.44,2863.1
2024-09-27T11:30:00Z,APXMIDP,2024-09-27,26,74.33,2439.35
2024-09-27T11:00:00Z,APXMIDP,2024-09-27,25,82.47,2421.55
2024-09-27T10:30:00Z,APXMIDP,2024-09-27,24,79.02,2232.6
2024-09-27T10:00:00Z,APXMIDP,2024-09-27,23,88.65,2159.5
2024-09-27T09:30:00Z,APXMIDP,2024-09-27,22,92.51,2136.15
2024-09-27T09:00:00Z,APXMIDP,2024-09-27,21,95.1,2505.3
2024-09-27T08:30:00Z,APXMIDP,2024-09-27,20,95.89,1908.7
2024-09-27T08:00:00Z,APXMIDP,2024-09-27,19,96.97,1744.9
2024-09-27T07:30:00Z,APXMIDP,2024-09-27,18,96.06,1872.4
2024-09-27T07:00:00Z,APXMIDP,2024-09-27,17,95.32,2129.1
2024-09-27T06:30:00Z,APXMIDP,2024-09-27,16,90.18,2119.35
2024-09-27T06:00:00Z,APXMIDP,2024-09-27,15,67.01,2343.7
2024-09-27T05:30:00Z,APXMIDP,2024-09-27,14,51.95,2076.4
2024-09-27T05:00:00Z,APXMIDP,2024-09-27,13,-4.76,2230.9
2024-09-27T04:30:00Z,APXMIDP,2024-09-27,12,5.63,1869.6
2024-09-27T04:00:00Z,APXMIDP,2024-09-27,11,-12.17,1668.8
2024-09-27T03:30:00Z,APXMIDP,2024-09-27,10,-15.4,1781.35
2024-09-27T03:00:00Z,APXMIDP,2024-09-27,9,-13.4,1401.35
2024-09-27T02:30:00Z,APXMIDP,2024-09-27,8,-11.65,1678.1
2024-09-27T02:00:00Z,APXMIDP,2024-09-27,7,-9.73,1382.3
2024-09-27T01:30:00Z,APXMIDP,2024-09-27,6,-8.42,1828.4
2024-09-27T01:00:00Z,APXMIDP,2024-09-27,5,0.52,1869.35
2024-09-27T00:30:00Z,APXMIDP,2024-09-27,4,-5.34,1832.25
2024-09-27T00:00:00Z,APXMIDP,2024-09-27,3,-0.52,1824.6
2024-09-26T23:30:00Z,APXMIDP,2024-09-27,2,-3.68,1661.1
2024-09-26T23:00:00Z,APXMIDP,2024-09-27,1,3.15,1688.95
2024-09-26T22:30:00Z,APXMIDP,2024-09-26,48,3.46,1364.2
2024-09-26T22:00:00Z,APXMIDP,2024-09-26,47,21.21,1485.3
2024-09-26T21:30:00Z,APXMIDP,2024-09-26,46,66.43,3107.75
2024-09-26T21:00:00Z,APXMIDP,2024-09-26,45,77.19,2919.25
2024-09-26T20:30:00Z,APXMIDP,2024-09-26,44,82.14,2835.35
2024-09-26T20:00:00Z,APXMIDP,2024-09-26,43,81.0,3028.35
2024-09-26T19:30:00Z,APXMIDP,2024-09-26,42,80.95,2916.6
2024-09-26T19:00:00Z,APXMIDP,2024-09-26,41,88.82,2771.65
2024-09-26T18:30:00Z,APXMIDP,2024-09-26,40,92.14,3011.75
2024-09-26T18:00:00Z,APXMIDP,2024-09-26,39,96.19,2724.2
2024-09-26T17:30:00Z,APXMIDP,2024-09-26,38,96.83,2630.2
2024-09-26T17:00:00Z,APXMIDP,2024-09-26,37,97.31,2736.45
2024-09-26T16:30:00Z,APXMIDP,2024-09-26,36,93.91,2829.6
2024-09-26T16:00:00Z,APXMIDP,2024-09-26,35,89.14,2411.9
2024-09-26T15:30:00Z,APXMIDP,2024-09-26,34,86.23,2274.95
2024-09-26T15:00:00Z,APXMIDP,2024-09-26,33,84.22,2251.55
2024-09-26T14:30:00Z,APXMIDP,2024-09-26,32,81.16,2169.45
2024-09-26T14:00:00Z,APXMIDP,2024-09-26,31,77.24,2314.55
2024-09-26T13:30:00Z,APXMIDP,2024-09-26,30,73.26,2288.75
2024-09-26T13:00:00Z,APXMIDP,2024-09-26,29,74.79,2088.15
2024-09-26T12:30:00Z,APXMIDP,2024-09-26,28,77.62,2254.4
2024-09-26T12:00:00Z,APXMIDP,2024-09-26,27,81.16,2083.1
2024-09-26T11:30:00Z,APXMIDP,2024-09-26,26,80.68,2366.8
2024-09-26T11:00:00Z,APXMIDP,2024-09-26,25,74.59,2179.7
2024-09-26T10:30:00Z,APXMIDP,2024-09-26,24,73.37,2280.1
2024-09-26T10:00:00Z,APXMIDP,2024-09-26,23,72.81,2250.4
2024-09-26T09:30:00Z,APXMIDP,2024-09-26,22,78.1,2765.5
2024-09-26T09:00:00Z,APXMIDP,2024-09-26,21,80.39,2783.05
2024-09-26T08:30:00Z,APXMIDP,2024-09-26,20,88.11,2459.95
2024-09-26T08:00:00Z,APXMIDP,2024-09-26,19,92.68,2733.1
2024-09-26T07:30:00Z,APXMIDP,2024-09-26,18,90.84,2369.6
2024-09-26T07:00:00Z,APXMIDP,2024-09-26,17,90.8,2240.65
2024-09-26T06:30:00Z,APXMIDP,2024-09-26,16,94.75,2637.25
2024-09-26T06:00:00Z,APXMIDP,2024-09-26,15,84.97,2399.35
2024-09-26T05:30:00Z,APXMIDP,2024-09-26,14,86.35,3306.55
2024-09-26T05:00:00Z,APXMIDP,2024-09-26,13,85.47,3139.6
2024-09-26T04:30:00Z,APXMIDP,2024-09-26,12,82.85,2621.7
2024-09-26T04:00:00Z,APXMIDP,2024-09-26,11,80.62,2753.8
2024-09-26T03:30:00Z,APXMIDP,2024-09-26,10,73.97,2020.75
2024-09-26T03:00:00Z,APXMIDP,2024-09-26,9,72.1,2175.85
2024-09-26T02:30:00Z,APXMIDP,2024-09-26,8,76.41,1820.25
2024-09-26T02:00:00Z,APXMIDP,2024-09-26,7,79.83,1723.9
2024-09-26T01:30:00Z,APXMIDP,2024-09-26,6,83.44,1734.85
2024-09-26T01:00:00Z,APXMIDP,2024-09-26,5,85.31,1987.0
2024-09-26T00:30:00Z,APXMIDP,2024-09-26,4,85.95,1716.3
2024-09-26T00:00:00Z,APXMIDP,2024-09-26,3,85.67,1882.65
2024-09-25T23:30:00Z,APXMIDP,2024-09-26,2,88.94,1946.85
2024-09-25T23:00:00Z,APXMIDP,2024-09-26,1,96.12,1938.2
2024-09-25T22:30:00Z,APXMIDP,2024-09-25,48,95.28,1926.15
2024-09-25T22:00:00Z,APXMIDP,2024-09-25,47,92.49,1723.35
2024-09-25T21:30:00Z,APXMIDP,2024-09-25,46,76.78,4099.0
2024-09-25T21:00:00Z,APXMIDP,2024-09-25,45,75.68,3408.1
2024-09-25T20:30:00Z,APXMIDP,2024-09-25,44,82.69,3980.05
2024-09-25T20:00:00Z,APXMIDP,2024-09-25,43,80.18,3777.8
2024-09-25T19:30:00Z,APXMIDP,2024-09-25,42,80.62,4585.55
2024-09-25T19:00:00Z,APXMIDP,2024-09-25,41,85.75,4170.75
2024-09-25T18:30:00Z,APXMIDP,2024-09-25,40,86.15,4508.75
2024-09-25T18:00:00Z,APXMIDP,2024-09-25,39,84.88,4329.8
2024-09-25T17:30:00Z,APXMIDP,2024-09-25,38,95.6,3732.1
2024-09-25T17:00:00Z,APXMIDP,2024-09-25,37,96.35,3687.0
2024-09-25T16:30:00Z,APXMIDP,2024-09-25,36,98.92,3764.8
2024-09-25T16:00:00Z,APXMIDP,2024-09-25,35,99.22,3702.9
2024-09-25T15:30:00Z,APXMIDP,2024-09-25,34,86.91,3118.0
2024-09-25T15:00:00Z,APXMIDP,2024-09-25,33,85.03,2777.2
2024-09-25T14:30:00Z,APXMIDP,2024-09-25,32,74.24,2814.0
2024-09-25T14:00:00Z,APXMIDP,2024-09-25,31,76.89,2763.4
2024-09-25T13:30:00Z,APXMIDP,2024-09-25,30,74.33,2863.85
2024-09-25T13:00:00Z,APXMIDP,2024-09-25,29,72.84,2817.2
2024-09-25T12:30:00Z,APXMIDP,2024-09-25,28,72.72,2206.7
2024-09-25T12:00:00Z,APXMIDP,2024-09-25,27,72.63,2541.75
2024-09-25T11:30:00Z,APXMIDP,2024-09-25,26,74.83,2234.85
2024-09-25T11:00:00Z,APXMIDP,2024-09-25,25,78.04,1988.85
2024-09-25T10:30:00Z,APXMIDP,2024-09-25,24,72.35,1689.95
2024-09-25T10:00:00Z,APXMIDP,2024-09-25,23,71.73,1282.5
2024-09-25T09:30:00Z,APXMIDP,2024-09-25,22,77.11,1381.9
2024-09-25T09:00:00Z,APXMIDP,2024-09-25,21,80.21,1424.5
2024-09-25T08:30:00Z,APXMIDP,2024-09-25,20,84.02,1731.65
2024-09-25T08:00:00Z,APXMIDP,2024-09-25,19,85.26,1684.75
2024-09-25T07:30:00Z,APXMIDP,2024-09-25,18,92.09,2131.6
2024-09-25T07:00:00Z,APXMIDP,2024-09-25,17,88.88,2187.95
2024-09-25T06:30:00Z,APXMIDP,2024-09-25,16,78.02,2303.9
2024-09-25T06:00:00Z,APXMIDP,2024-09-25,15,69.0,1973.35
2024-09-25T05:30:00Z,APXMIDP,2024-09-25,14,68.81,2592.0
2024-09-25T05:00:00Z,APXMIDP,2024-09-25,13,75.37,2226.3
2024-09-25T04:30:00Z,APXMIDP,2024-09-25,12,72.7,1884.35
2024-09-25T04:00:00Z,APXMIDP,2024-09-25,11,73.37,1560.75
2024-09-25T03:30:00Z,APXMIDP,2024-09-25,10,74.94,1370.0
2024-09-25T03:00:00Z,APXMIDP,2024-09-25,9,74.8,1265.95
2024-09-25T02:30:00Z,APXMIDP,2024-09-25,8,68.32,863.95
2024-09-25T02:00:00Z,APXMIDP,2024-09-25,7,68.25,882.1
2024-09-25T01:30:00Z,APXMIDP,2024-09-25,6,68.77,1020.3
2024-09-25T01:00:00Z,APXMIDP,2024-09-25,5,68.79,879.5
2024-09-25T00:30:00Z,APXMIDP,2024-09-25,4,69.76,901.25
2024-09-25T00:00:00Z,APXMIDP,2024-09-25,3,69.65,830.0
2024-09-24T23:30:00Z,APXMIDP,2024-09-25,2,72.89,889.0
2024-09-24T23:00:00Z,APXMIDP,2024-09-25,1,76.99,1021.35
2024-09-24T22:30:00Z,APXMIDP,2024-09-24,48,70.76,1076.25
2024-09-24T22:00:00Z,APXMIDP,2024-09-24,47,77.49,1236.65
2024-09-24T21:30:00Z,APXMIDP,2024-09-24,46,74.53,2580.35
2024-09-24T21:00:00Z,APXMIDP,2024-09-24,45,75.88,2391.95
2024-09-24T20:30:00Z,APXMIDP,2024-09-24,44,73.62,2274.8
2024-09-24T20:00:00Z,APXMIDP,2024-09-24,43,76.69,2152.75
2024-09-24T19:30:00Z,APXMIDP,2024-09-24,42,87.74,2504.05
2024-09-24T19:00:00Z,APXMIDP,2024-09-24,41,87.98,2238.5
2024-09-24T18:30:00Z,APXMIDP,2024-09-24,40,85.77,2390.45
2024-09-24T18:00:00Z,APXMIDP,2024-09-24,39,85.15,2470.55
2024-09-24T17:30:00Z,APXMIDP,2024-09-24,38,82.78,3265.6
2024-09-24T17:00:00Z,APXMIDP,2024-09-24,37,84.68,3060.3
2024-09-24T16:30:00Z,APXMIDP,2024-09-24,36,87.87,2737.15
2024-09-24T16:00:00Z,APXMIDP,2024-09-24,35,85.05,2948.15
2024-09-24T15:30:00Z,APXMIDP,2024-09-24,34,85.98,2106.95
2024-09-24T15:00:00Z,APXMIDP,2024-09-24,33,78.19,1934.45
2024-09-24T14:30:00Z,APXMIDP,2024-09-24,32,72.37,1660.9
2024-09-24T14:00:00Z,APXMIDP,2024-09-24,31,71.1,1707.35
2024-09-24T13:30:00Z,APXMIDP,2024-09-24,30,68.61,2427.85
2024-09-24T13:00:00Z,APXMIDP,2024-09-24,29,72.17,2354.05
2024-09-24T12:30:00Z,APXMIDP,2024-09-24,28,70.28,2352.4
2024-09-24T12:00:00Z,APXMIDP,2024-09-24,27,68.41,2445.75
2024-09-24T11:30:00Z,APXMIDP,2024-09-24,26,66.97,1935.55
2024-09-24T11:00:00Z,APXMIDP,2024-09-24,25,66.19,1889.35
2024-09-24T10:30:00Z,APXMIDP,2024-09-24,24,68.95,2138.1
2024-09-24T10:00:00Z,APXMIDP,2024-09-24,23,65.36,2023.65
2024-09-24T09:30:00Z,APXMIDP,2024-09-24,22,72.59,2257.2
2024-09-24T09:00:00Z,APXMIDP,2024-09-24,21,79.33,1910.55
2024-09-24T08:30:00Z,APXMIDP,2024-09-24,20,81.2,1698.2
2024-09-24T08:00:00Z,APXMIDP,2024-09-24,19,84.86,2015.5
2024-09-24T07:30:00Z,APXMIDP,2024-09-24,18,89.19,2119.9
2024-09-24T07:00:00Z,APXMIDP,2024-09-24,17,94.36,2293.15
2024-09-24T06:30:00Z,APXMIDP,2024-09-24,16,104.32,2583.5
2024-09-24T06:00:00Z,APXMIDP,2024-09-24,15,93.03,2758.5
2024-09-24T05:30:00Z,APXMIDP,2024-09-24,14,87.16,2612.3
2024-09-24T05:00:00Z,APXMIDP,2024-09-24,13,71.72,2460.7
2024-09-24T04:30:00Z,APXMIDP,2024-09-24,12,72.97,2607.3
2024-09-24T04:00:00Z,APXMIDP,2024-09-24,11,90.15,2229.05
2024-09-24T03:30:00Z,APXMIDP,2024-09-24,10,82.42,2040.5
2024-09-24T03:00:00Z,APXMIDP,2024-09-24,9,84.77,2149.55
2024-09-24T02:30:00Z,APXMIDP,2024-09-24,8,80.38,2177.0
2024-09-24T02:00:00Z,APXMIDP,2024-09-24,7,82.67,1996.1
2024-09-24T01:30:00Z,APXMIDP,2024-09-24,6,79.08,2468.7
2024-09-24T01:00:00Z,APXMIDP,2024-09-24,5,84.69,2464.7
2024-09-24T00:30:00Z,APXMIDP,2024-09-24,4,87.18,2050.8
2024-09-24T00:00:00Z,APXMIDP,2024-09-24,3,86.71,2141.4
2024-09-23T23:30:00Z,APXMIDP,2024-09-24,2,79.68,1944.35
2024-09-23T23:00:00Z,APXMIDP,2024-09-24,1,80.52,1761.35
2024-09-23T22:30:00Z,APXMIDP,2024-09-23,48,90.05,1796.25
2024-09-23T22:00:00Z,APXMIDP,2024-09-23,47,73.45,1626.0
2024-09-23T21:30:00Z,APXMIDP,2024-09-23,46,74.23,2954.55
2024-09-23T21:00:00Z,APXMIDP,2024-09-23,45,72.8,3278.65
2024-09-23T20:30:00Z,APXMIDP,2024-09-23,44,77.53,3468.5
2024-09-23T20:00:00Z,APXMIDP,2024-09-23,43,82.08,3068.2
2024-09-23T19:30:00Z,APXMIDP,2024-09-23,42,81.14,3458.05
2024-09-23T19:00:00Z,APXMIDP,2024-09-23,41,79.56,3152.35
2024-09-23T18:30:00Z,APXMIDP,2024-09-23,40,100.13,3605.95
2024-09-23T18:00:00Z,APXMIDP,2024-09-23,39,99.35,3257.55
2024-09-23T17:30:00Z,APXMIDP,2024-09-23,38,101.17,3415.95
2024-09-23T17:00:00Z,APXMIDP,2024-09-23,37,100.89,3182.45
2024-09-23T16:30:00Z,APXMIDP,2024-09-23,36,104.92,3767.45
2024-09-23T16:00:00Z,APXMIDP,2024-09-23,35,98.14,3217.85
2024-09-23T15:30:00Z,APXMIDP,2024-09-23,34,102.46,2993.05
2024-09-23T15:00:00Z,APXMIDP,2024-09-23,33,96.03,2669.1
2024-09-23T14:30:00Z,APXMIDP,2024-09-23,32,78.16,2405.8
2024-09-23T14:00:00Z,APXMIDP,2024-09-23,31,80.79,2389.05
2024-09-23T13:30:00Z,APXMIDP,2024-09-23,30,75.67,3014.0
2024-09-23T13:00:00Z,APXMIDP,2024-09-23,29,77.91,3205.1
2024-09-23T12:30:00Z,APXMIDP,2024-09-23,28,78.11,3118.05
2024-09-23T12:00:00Z,APXMIDP,2024-09-23,27,82.44,2991.15
2024-09-23T11:30:00Z,APXMIDP,2024-09-23,26,83.78,2812.2
2024-09-23T11:00:00Z,APXMIDP,2024-09-23,25,85.9,2978.95
2024-09-23T10:30:00Z,APXMIDP,2024-09-23,24,83.63,3143.65
2024-09-23T10:00:00Z,APXMIDP,2024-09-23,23,77.26,2760.65
2024-09-23T09:30:00Z,APXMIDP,2024-09-23,22,76.79,2869.55
2024-09-23T09:00:00Z,APXMIDP,2024-09-23,21,78.66,2415.75
2024-09-23T08:30:00Z,APXMIDP,2024-09-23,20,78.74,2254.1
2024-09-23T08:00:00Z,APXMIDP,2024-09-23,19,78.66,2406.6
2024-09-23T07:30:00Z,APXMIDP,2024-09-23,18,83.9,2473.65
2024-09-23T07:00:00Z,APXMIDP,2024-09-23,17,76.1,2149.0
2024-09-23T06:30:00Z,APXMIDP,2024-09-23,16,89.01,2843.95
2024-09-23T06:00:00Z,APXMIDP,2024-09-23,15,76.62,2729.45
2024-09-23T05:30:00Z,APXMIDP,2024-09-23,14,62.24,2002.5
2024-09-23T05:00:00Z,APXMIDP,2024-09-23,13,69.42,2190.9
2024-09-23T04:30:00Z,APXMIDP,2024-09-23,12,69.34,2391.25
2024-09-23T04:00:00Z,APXMIDP,2024-09-23,11,68.09,1751.15
2024-09-23T03:30:00Z,APXMIDP,2024-09-23,10,61.56,1376.35
2024-09-23T03:00:00Z,APXMIDP,2024-09-23,9,62.99,1382.2
2024-09-23T02:30:00Z,APXMIDP,2024-09-23,8,65.23,1312.3
2024-09-23T02:00:00Z,APXMIDP,2024-09-23,7,64.28,1276.4
2024-09-23T01:30:00Z,APXMIDP,2024-09-23,6,64.42,1639.15
2024-09-23T01:00:00Z,APXMIDP,2024-09-23,5,62.87,1277.45
2024-09-23T00:30:00Z,APXMIDP,2024-09-23,4,64.69,1364.2
2024-09-23T00:00:00Z,APXMIDP,2024-09-23,3,68.19,1145.8
2024-09-22T23:30:00Z,APXMIDP,2024-09-23,2,72.17,907.9
2024-09-22T23:00:00Z,APXMIDP,2024-09-23,1,74.41,1173.55
2024-09-22T22:30:00Z,APXMIDP,2024-09-22,48,74.89,911.95
2024-09-22T22:00:00Z,APXMIDP,2024-09-22,47,80.0,747.6
2024-09-22T21:30:00Z,APXMIDP,2024-09-22,46,81.58,1454.15
2024-09-22T21:00:00Z,APXMIDP,2024-09-22,45,82.34,1240.4
2024-09-22T20:30:00Z,APXMIDP,2024-09-22,44,81.5,1249.9
2024-09-22T20:00:00Z,APXMIDP,2024-09-22,43,82.26,1347.3
2024-09-22T19:30:00Z,APXMIDP,2024-09-22,42,90.02,1524.75
2024-09-22T19:00:00Z,APXMIDP,2024-09-22,41,106.56,1838.3
2024-09-22T18:30:00Z,APXMIDP,2024-09-22,40,108.03,1678.0
2024-09-22T18:00:00Z,APXMIDP,2024-09-22,39,110.43,1858.25
2024-09-22T17:30:00Z,APXMIDP,2024-09-22,38,114.34,1623.15
2024-09-22T17:00:00Z,APXMIDP,2024-09-22,37,113.31,1620.5
2024-09-22T16:30:00Z,APXMIDP,2024-09-22,36,114.52,1669.6
2024-09-22T16:00:00Z,APXMIDP,2024-09-22,35,112.69,1461.25
2024-09-22T15:30:00Z,APXMIDP,2024-09-22,34,100.4,1855.25
2024-09-22T15:00:00Z,APXMIDP,2024-09-22,33,101.22,1799.7
2024-09-22T14:30:00Z,APXMIDP,2024-09-22,32,85.02,1938.75
2024-09-22T14:00:00Z,APXMIDP,2024-09-22,31,84.27,1639.6
2024-09-22T13:30:00Z,APXMIDP,2024-09-22,30,78.96,2039.75
2024-09-22T13:00:00Z,APXMIDP,2024-09-22,29,80.01,1992.5
2024-09-22T12:30:00Z,APXMIDP,2024-09-22,28,85.34,1675.65
2024-09-22T12:00:00Z,APXMIDP,2024-09-22,27,90.22,1772.85
2024-09-22T11:30:00Z,APXMIDP,2024-09-22,26,93.59,1804.35
2024-09-22T11:00:00Z,APXMIDP,2024-09-22,25,95.75,1758.6
2024-09-22T10:30:00Z,APXMIDP,2024-09-22,24,94.85,1492.15
2024-09-22T10:00:00Z,APXMIDP,2024-09-22,23,92.3,1623.55
2024-09-22T09:30:00Z,APXMIDP,2024-09-22,22,78.36,1907.45
2024-09-22T09:00:00Z,APXMIDP,2024-09-22,21,78.18,1629.0
2024-09-22T08:30:00Z,APXMIDP,2024-09-22,20,72.46,1551.2
2024-09-22T08:00:00Z,APXMIDP,2024-09-22,19,70.58,1337.95
2024-09-22T07:30:00Z,APXMIDP,2024-09-22,18,71.72,1426.45
2024-09-22T07:00:00Z,APXMIDP,2024-09-22,17,66.81,1446.2
2024-09-22T06:30:00Z,APXMIDP,2024-09-22,16,81.4,1893.1
2024-09-22T06:00:00Z,APXMIDP,2024-09-22,15,74.43,2066.55
2024-09-22T05:30:00Z,APXMIDP,2024-09-22,14,80.56,1511.15
2024-09-22T05:00:00Z,APXMIDP,2024-09-22,13,90.34,1361.65
2024-09-22T04:30:00Z,APXMIDP,2024-09-22,12,88.7,915.4
2024-09-22T04:00:00Z,APXMIDP,2024-09-22,11,92.2,1123.4
2024-09-22T03:30:00Z,APXMIDP,2024-09-22,10,82.57,883.5
2024-09-22T03:00:00Z,APXMIDP,2024-09-22,9,84.74,849.05
2024-09-22T02:30:00Z,APXMIDP,2024-09-22,8,79.0,920.65
2024-09-22T02:00:00Z,APXMIDP,2024-09-22,7,81.53,1035.9
2024-09-22T01:30:00Z,APXMIDP,2024-09-22,6,80.15,865.05
2024-09-22T01:00:00Z,APXMIDP,2024-09-22,5,78.12,1138.7
2024-09-22T00:30:00Z,APXMIDP,2024-09-22,4,77.93,894.6
2024-09-22T00:00:00Z,APXMIDP,2024-09-22,3,79.22,839.2
2024-09-21T23:30:00Z,APXMIDP,2024-09-22,2,76.07,830.65
2024-09-21T23:00:00Z,APXMIDP,2024-09-22,1,75.58,1062.15
2024-09-21T22:30:00Z,APXMIDP,2024-09-21,48,81.45,1008.55
2024-09-21T22:00:00Z,APXMIDP,2024-09-21,47,83.44,1153.0
2024-09-21T21:30:00Z,APXMIDP,2024-09-21,46,86.98,2436.85
2024-09-21T21:00:00Z,APXMIDP,2024-09-21,45,82.86,2285.35
2024-09-21T20:30:00Z,APXMIDP,2024-09-21,44,80.41,2555.4
2024-09-21T20:00:00Z,APXMIDP,2024-09-21,43,83.93,2709.65
2024-09-21T19:30:00Z,APXMIDP,2024-09-21,42,85.13,3024.55
2024-09-21T19:00:00Z,APXMIDP,2024-09-21,41,101.01,2983.65
2024-09-21T18:30:00Z,APXMIDP,2024-09-21,40,107.92,2300.4
2024-09-21T18:00:00Z,APXMIDP,2024-09-21,39,110.4,2736.75
2024-09-21T17:30:00Z,APXMIDP,2024-09-21,38,116.62,2341.35
2024-09-21T17:00:00Z,APXMIDP,2024-09-21,37,114.26,2056.95
2024-09-21T16:30:00Z,APXMIDP,2024-09-21,36,113.43,1868.4
2024-09-21T16:00:00Z,APXMIDP,2024-09-21,35,109.06,1841.45
2024-09-21T15:30:00Z,APXMIDP,2024-09-21,34,85.89,2046.55
2024-09-21T15:00:00Z,APXMIDP,2024-09-21,33,88.14,2033.85
2024-09-21T14:30:00Z,APXMIDP,2024-09-21,32,84.04,1664.2
2024-09-21T14:00:00Z,APXMIDP,2024-09-21,31,85.57,1540.2
2024-09-21T13:30:00Z,APXMIDP,2024-09-21,30,82.78,1753.4
2024-09-21T13:00:00Z,APXMIDP,2024-09-21,29,82.67,1555.45
2024-09-21T12:30:00Z,APXMIDP,2024-09-21,28,84.11,1793.4
2024-09-21T12:00:00Z,APXMIDP,2024-09-21,27,87.33,1685.15
2024-09-21T11:30:00Z,APXMIDP,2024-09-21,26,89.75,1819.65
2024-09-21T11:00:00Z,APXMIDP,2024-09-21,25,89.75,1797.7
2024-09-21T10:30:00Z,APXMIDP,2024-09-21,24,91.96,1919.8
2024-09-21T10:00:00Z,APXMIDP,2024-09-21,23,93.05,1829.35
2024-09-21T09:30:00Z,APXMIDP,2024-09-21,22,97.39,1969.1
2024-09-21T09:00:00Z,APXMIDP,2024-09-21,21,98.67,1854.1
2024-09-21T08:30:00Z,APXMIDP,2024-09-21,20,97.24,2034.85
2024-09-21T08:00:00Z,APXMIDP,2024-09-21,19,95.92,1923.25
2024-09-21T07:30:00Z,APXMIDP,2024-09-21,18,94.67,1873.05
2024-09-21T07:00:00Z,APXMIDP,2024-09-21,17,90.08,1564.8
2024-09-21T06:30:00Z,APXMIDP,2024-09-21,16,84.78,1790.55
2024-09-21T06:00:00Z,APXMIDP,2024-09-21,15,75.69,1818.55
2024-09-21T05:30:00Z,APXMIDP,2024-09-21,14,80.87,1744.65
2024-09-21T05:00:00Z,APXMIDP,2024-09-21,13,88.8,1518.3
2024-09-21T04:30:00Z,APXMIDP,2024-09-21,12,87.19,1253.75
2024-09-21T04:00:00Z,APXMIDP,2024-09-21,11,91.15,1295.25
2024-09-21T03:30:00Z,APXMIDP,2024-09-21,10,83.66,1128.3
2024-09-21T03:00:00Z,APXMIDP,2024-09-21,9,83.98,1158.0
2024-09-21T02:30:00Z,APXMIDP,2024-09-21,8,83.58,1185.2
2024-09-21T02:00:00Z,APXMIDP,2024-09-21,7,85.48,1147.3
2024-09-21T01:30:00Z,APXMIDP,2024-09-21,6,77.93,1230.8
2024-09-21T01:00:00Z,APXMIDP,2024-09-21,5,77.89,1165.15
2024-09-21T00:30:00Z,APXMIDP,2024-09-21,4,76.02,1270.15
2024-09-21T00:00:00Z,APXMIDP,2024-09-21,3,73.49,1151.6
2024-09-20T23:30:00Z,APXMIDP,2024-09-21,2,75.97,1277.4
2024-09-20T23:00:00Z,APXMIDP,2024-09-21,1,77.6,1351.85
2024-10-04T22:30:00Z,APXMIDP,2024-10-04,48,84.74,1272.15
2024-10-04T22:00:00Z,APXMIDP,2024-10-04,47,83.76,1216.35
2024-10-04T21:30:00Z,APXMIDP,2024-10-04,46,84.99,1934.4
2024-10-04T21:00:00Z,APXMIDP,2024-10-04,45,81.88,2042.55
2024-10-04T20:30:00Z,APXMIDP,2024-10-04,44,82.66,2535.95
2024-10-04T20:00:00Z,APXMIDP,2024-10-04,43,82.75,2748.05
2024-10-04T19:30:00Z,APXMIDP,2024-10-04,42,82.9,2058.9
2024-10-04T19:00:00Z,APXMIDP,2024-10-04,41,90.58,1897.4
2024-10-04T18:30:00Z,APXMIDP,2024-10-04,40,100.09,2578.6
2024-10-04T18:00:00Z,APXMIDP,2024-10-04,39,105.93,2665.95
2024-10-04T17:30:00Z,APXMIDP,2024-10-04,38,109.71,2531.9
2024-10-04T17:00:00Z,APXMIDP,2024-10-04,37,110.64,2765.6
2024-10-04T16:30:00Z,APXMIDP,2024-10-04,36,109.0,2179.3
2024-10-04T16:00:00Z,APXMIDP,2024-10-04,35,98.94,2126.9
2024-10-04T15:30:00Z,APXMIDP,2024-10-04,34,82.15,2278.45
2024-10-04T15:00:00Z,APXMIDP,2024-10-04,33,84.01,2715.65
2024-10-04T14:30:00Z,APXMIDP,2024-10-04,32,80.69,2433.5
2024-10-04T14:00:00Z,APXMIDP,2024-10-04,31,76.72,2562.45
2024-10-04T13:30:00Z,APXMIDP,2024-10-04,30,65.44,2843.5
2024-10-04T13:00:00Z,APXMIDP,2024-10-04,29,63.53,2395.4
2024-10-04T12:30:00Z,APXMIDP,2024-10-04,28,65.89,2509.2
2024-10-04T12:00:00Z,APXMIDP,2024-10-04,27,72.93,2778.55
2024-10-04T11:30:00Z,APXMIDP,2024-10-04,26,69.22,2530.25
2024-10-04T11:00:00Z,APXMIDP,2024-10-04,25,63.44,2431.3
2024-10-04T10:30:00Z,APXMIDP,2024-10-04,24,65.55,2405.35
2024-10-04T10:00:00Z,APXMIDP,2024-10-04,23,68.99,2255.0
2024-10-04T09:30:00Z,APXMIDP,2024-10-04,22,73.36,2052.45
2024-10-04T09:00:00Z,APXMIDP,2024-10-04,21,87.42,2081.6
2024-10-04T08:30:00Z,APXMIDP,2024-10-04,20,92.93,2063.2
